url_length,digit_ratio,entropy,count_dots,count_hyphens,count_at,is_https,suspicious_tld,keyword_count
88,0.2159090909090909,4.908255556546186,5,1,1,1,0,0
80,0.2375,4.737326145256012,5,1,0,1,0,0
40,0.0,3.8873261452560084,2,0,0,1,0,0
75,0.28,4.821500356874085,3,1,0,1,0,0
91,0.2857142857142857,4.603964290218236,3,1,0,1,0,0
68,0.3088235294117647,4.8038714807335126,3,1,0,1,0,0
61,0.32786885245901637,4.7169815995742335,3,1,0,1,0,0
60,0.4,4.577747162910944,3,1,0,1,0,0
132,0.1590909090909091,5.379783321793182,3,1,0,1,0,0
93,0.26881720430107525,5.433847117350276,3,1,0,1,0,0
60,0.3,4.407751647240615,3,1,0,0,0,0
175,0.10857142857142857,5.658327487856758,2,3,0,1,0,0
27,0.1111111111111111,3.85619629821938,2,0,0,1,0,0
45,0.022222222222222223,4.172206918879582,4,0,0,1,0,0
44,0.022727272727272728,4.15524802806334,4,0,0,1,0,0
22,0.0,3.9362600275315276,1,0,0,1,0,0
23,0.08695652173913043,3.9361804341297546,1,0,0,1,0,0
23,0.08695652173913043,3.8492239123906247,1,0,0,1,0,0
23,0.043478260869565216,3.8164027166443866,1,0,0,1,0,0
23,0.08695652173913043,4.023136955868885,1,0,0,1,0,0
23,0.043478260869565216,3.9361804341297555,1,0,0,1,0,0
23,0.043478260869565216,4.110093477608016,1,0,0,1,0,0
23,0.043478260869565216,3.9361804341297555,1,0,0,1,0,0
23,0.08695652173913043,3.9361804341297546,1,0,0,1,0,0
23,0.08695652173913043,4.110093477608016,1,0,0,1,0,0
23,0.043478260869565216,3.849223912390624,1,0,0,1,0,0
23,0.08695652173913043,4.023136955868885,1,0,0,1,0,0
175,0.10285714285714286,5.509292578848485,2,3,0,1,0,0
49,0.24489795918367346,4.55605059960649,2,0,0,1,0,0
23,0.0,3.522711955680758,2,0,0,1,0,0
78,0.21794871794871795,4.689947449966423,2,4,0,1,0,0
78,0.23076923076923078,4.805582706487625,2,4,0,1,0,0
37,0.08108108108108109,4.229327351940021,2,1,0,1,0,0
28,0.17857142857142858,4.110577243331643,2,0,0,1,0,0
40,0.0,4.315311532225103,2,1,0,1,0,0
43,0.023255813953488372,3.958972105171846,2,1,0,1,0,0
40,0.0,4.296439344671017,2,1,0,1,0,0
69,0.014492753623188406,4.260324638874831,3,0,0,1,0,0
167,0.11377245508982035,5.577316043193617,2,2,0,1,0,0
316,0.16139240506329114,5.911026907919929,3,2,0,1,0,0
181,0.11049723756906077,5.721285493535663,3,3,0,1,0,0
190,0.1,5.681059262479211,3,3,0,1,0,0
175,0.08571428571428572,5.591004558336083,2,2,0,1,0,0
35,0.0,4.036006945330955,2,0,0,1,0,0
69,0.07246376811594203,4.9689709715159855,2,5,0,1,0,0
190,0.10526315789473684,5.520875025765015,3,2,0,1,0,0
175,0.08,5.602788487499581,2,3,0,1,0,0
175,0.14285714285714285,5.558578432389183,2,1,0,1,0,0
51,0.0392156862745098,4.564007204462067,3,0,0,1,0,0
26,0.0,3.71929452566698,1,0,0,1,0,0
64,0.234375,4.35845859334435,2,4,0,1,0,0
175,0.10857142857142857,5.582333057102355,2,2,0,1,0,0
51,0.0392156862745098,4.642438577011086,3,0,0,1,0,0
26,0.15384615384615385,4.026986833359288,2,0,0,1,0,0
71,0.15492957746478872,4.656602493189967,3,6,0,1,0,0
175,0.09714285714285714,5.482824382015632,2,2,0,1,0,0
175,0.09714285714285714,5.558470309687265,2,1,0,1,0,0
39,0.0,4.121707911548039,2,0,0,1,0,0
167,0.09580838323353294,5.572728790119224,2,1,0,1,0,0
64,0.03125,4.603373781480405,2,4,0,1,0,0
51,0.0392156862745098,4.43674789082142,3,0,0,1,0,0
27,0.07407407407407407,3.884155094595804,2,0,0,1,0,0
190,0.09473684210526316,5.405967346812591,3,1,0,1,0,0
181,0.10497237569060773,5.425755003973978,3,1,0,1,0,0
175,0.09142857142857143,5.571227295774751,2,1,0,1,0,0
38,0.15789473684210525,4.504120605378049,2,0,0,1,0,1
24,0.0,3.6887218755408684,2,0,0,1,0,0
28,0.10714285714285714,3.9137995646056805,2,0,0,1,0,0
28,0.07142857142857142,4.083616975397233,2,0,0,1,0,0
29,0.06896551724137931,4.064203408622266,2,0,0,1,0,0
26,0.0,4.056020968057883,2,0,0,1,0,0
24,0.041666666666666664,3.7406015629507228,2,0,0,1,0,0
175,0.07428571428571429,5.554488218190008,2,1,0,1,0,0
175,0.07428571428571429,5.53153957572713,2,1,0,1,0,0
175,0.13714285714285715,5.543007633305001,2,2,0,1,0,0
50,0.12,4.543465189601647,3,0,0,1,0,0
40,0.1,4.22756715711693,2,1,0,1,0,0
42,0.0,4.016735577283108,2,1,0,1,0,0
63,0.3492063492063492,4.57666355909472,3,1,0,0,0,0
61,0.39344262295081966,4.690594050812975,3,1,0,0,0,0
65,0.2923076923076923,4.739535844024545,3,2,0,0,0,0
34,0.0,3.984234164652489,2,0,0,1,0,0
50,0.0,4.208367439558377,2,1,0,1,0,0
23,0.043478260869565216,3.9690016298759927,1,0,0,1,0,0
22,0.045454545454545456,3.9362600275315276,1,0,0,1,0,0
23,0.0,4.023136955868885,1,0,0,1,0,0
22,0.0,3.9362600275315276,1,0,0,1,0,0
22,0.22727272727272727,3.9362600275315267,1,0,0,1,0,0
41,0.0,4.052435541097915,2,0,0,1,0,0
34,0.0,3.8558656947524805,2,0,0,1,0,0
35,0.0,3.986425874087824,2,0,0,1,0,0
39,0.0,4.150410872541981,2,0,0,1,0,0
37,0.0,4.208924987016683,2,0,0,1,0,0
34,0.0,4.057476076289932,2,0,0,1,0,0
43,0.046511627906976744,4.303830742923251,2,1,0,1,0,0
26,0.0,3.6902603909683855,2,0,0,1,0,0
66,0.2878787878787879,4.780998998369754,3,2,0,1,0,0
56,0.0,4.064039691603313,1,0,0,1,0,0
26,0.0,3.7671834678914617,2,0,0,1,0,0
50,0.06,4.415337750470313,3,0,0,0,0,0
24,0.0,3.6053885422075345,1,0,0,1,0,0
30,0.1,4.056564762130954,2,0,0,1,0,0
71,0.07042253521126761,5.004899055911102,2,0,0,1,0,0
50,0.02,4.6332696895151075,3,0,0,0,0,0
50,0.0,4.5283674395583775,3,0,0,0,0,0
67,0.31343283582089554,4.453326318094918,3,1,0,1,0,1
143,0.23076923076923078,4.690432351426806,3,1,0,1,0,0
25,0.0,3.813660689688186,1,0,0,1,0,0
110,0.11818181818181818,4.833087387735185,4,0,0,1,0,0
23,0.0,4.110093477608016,1,0,0,1,0,0
45,0.022222222222222223,4.055648863372104,2,1,0,0,0,0
175,0.09714285714285714,5.6098629865997856,2,3,0,1,0,0
49,0.12244897959183673,4.451045558224314,3,0,0,1,0,0
175,0.10857142857142857,5.6285540954386395,2,2,0,1,0,0
175,0.12,5.707652827546753,2,3,0,1,0,0
175,0.08571428571428572,5.6763927709304935,2,2,0,1,0,0
175,0.13714285714285715,5.634528647648868,2,4,0,1,0,0
69,0.3333333333333333,4.816372058284379,3,2,0,1,0,0
47,0.0,4.1187602675209565,2,1,0,1,0,0
175,0.09714285714285714,5.589253092699187,2,2,0,1,0,0
40,0.0,4.1684539577019235,2,1,0,1,0,0
30,0.03333333333333333,3.9898980954642873,2,0,0,1,0,0
34,0.11764705882352941,4.337175341123077,2,2,0,1,0,1
45,0.06666666666666667,4.354936219469004,2,0,0,1,0,0
46,0.0,4.2675959232131575,2,2,0,1,0,1
43,0.2558139534883721,4.423487650544802,2,0,0,1,0,0
46,0.1956521739130435,4.468576629687865,3,0,0,1,0,1
49,0.1836734693877551,4.583499129564579,3,1,0,1,0,1
37,0.08108108108108109,4.236480392655978,2,0,0,1,0,0
190,0.1,5.578460512093298,3,2,0,1,0,0
51,0.058823529411764705,4.593610635919458,3,0,0,1,0,0
167,0.08383233532934131,5.652526524096974,2,2,0,1,0,0
175,0.08,5.659815095364463,2,2,0,1,0,0
29,0.0,3.5814447879326106,2,0,0,1,0,0
37,0.0,3.8846006626923586,2,0,0,1,0,0
28,0.0,3.824862957617356,2,0,0,1,0,0
36,0.0,4.07243125132212,2,0,0,1,0,0
25,0.0,3.7034651896016464,2,0,0,1,0,0
33,0.0,3.9077342707424854,2,0,0,1,0,0
34,0.0,4.1829073264808265,2,1,0,1,0,0
42,0.0,4.171264743846753,2,1,0,1,0,0
190,0.07368421052631578,5.593691317301619,3,4,0,1,0,0
65,0.3230769230769231,4.6375482981308425,3,1,0,1,0,0
140,0.19285714285714287,5.382021392641591,6,1,0,1,0,0
66,0.36363636363636365,4.884858891889047,3,2,0,1,0,0
65,0.3384615384615385,4.396358821155978,3,1,0,0,0,0
181,0.13812154696132597,5.5958226767563035,3,2,0,1,0,0
173,0.12138728323699421,5.586334590209566,2,3,0,1,0,0
61,0.39344262295081966,4.684194714328332,2,4,0,1,0,0
175,0.09714285714285714,5.639611629345664,2,3,0,1,0,0
34,0.29411764705882354,3.6559618276310135,2,0,0,1,0,0
32,0.0,3.968139062229566,2,0,0,1,0,0
43,0.2558139534883721,4.489877254551158,3,0,0,0,0,0
43,0.2558139534883721,4.423487650544802,2,0,0,1,0,0
19,0.0,3.681880802803403,1,0,0,1,0,0
181,0.10497237569060773,5.574227431410087,3,4,0,1,0,0
190,0.09473684210526316,5.5451096214192885,3,4,0,1,0,0
133,0.13533834586466165,4.793222821685208,6,2,0,1,0,1
133,0.13533834586466165,4.721437029366909,6,2,0,1,0,1
39,0.0,3.996564718695827,2,0,0,1,0,0
26,0.0,3.921029621737616,2,0,0,1,0,0
39,0.02564102564102564,4.08978195006505,2,0,0,1,0,0
175,0.07428571428571429,5.537010218041655,2,3,0,1,0,0
39,0.02564102564102564,3.8814307444478,2,0,0,1,0,0
44,0.045454545454545456,4.0443256525806985,2,0,0,1,0,0
22,0.0,3.788754913993503,1,0,0,1,0,0
77,0.025974025974025976,4.805702209993369,3,1,0,1,0,0
121,0.06611570247933884,4.814461255179751,2,0,0,1,0,0
38,0.02631578947368421,4.057946435841648,2,0,0,1,0,0
175,0.09142857142857143,5.534380347565989,2,3,0,1,0,0
175,0.08,5.477114302629818,2,3,0,1,0,0
175,0.14285714285714285,5.544826792184953,2,3,0,1,0,0
175,0.10285714285714286,5.5063837851522335,2,1,0,1,0,0
175,0.07428571428571429,5.483023061013721,2,3,0,1,0,0
175,0.09714285714285714,5.552791918489031,2,3,0,1,0,0
74,0.2972972972972973,4.876098088596539,3,1,0,1,0,0
80,0.2125,4.761077826879638,3,4,0,1,0,0
63,0.3333333333333333,4.66928582835852,3,1,0,1,0,0
64,0.34375,4.601813383509938,3,1,0,1,0,0
70,0.24285714285714285,4.75208833131771,3,1,0,1,0,0
166,0.0783132530120482,5.615887041574543,2,2,0,1,0,0
167,0.1317365269461078,5.551503976771962,2,3,0,1,0,0
22,0.09090909090909091,3.8796640049025943,1,0,0,1,0,0
77,0.12987012987012986,4.726275224264625,2,0,0,1,0,1
178,0.1404494382022472,5.4968053951010045,3,2,0,1,0,0
167,0.08383233532934131,5.578056256443251,2,3,0,1,0,0
167,0.11377245508982035,5.487061086607507,2,2,0,1,0,0
175,0.09142857142857143,5.59314368459071,2,4,0,1,0,0
167,0.1437125748502994,5.543909964292078,2,5,0,1,0,0
190,0.05263157894736842,5.449685802004469,3,2,0,1,0,0
36,0.16666666666666666,4.218128820706469,2,1,0,1,0,0
42,0.07142857142857142,3.984712292332003,2,1,0,1,0,0
38,0.02631578947368421,4.240962710641206,2,1,0,1,0,0
40,0.0,4.125070520364183,2,1,0,1,0,0
62,0.016129032258064516,4.698575803419709,2,5,0,1,0,0
22,0.09090909090909091,4.027169118440619,1,0,0,1,0,0
173,0.09248554913294797,5.5399751766577054,2,1,0,1,0,0
175,0.08,5.548446916046283,2,4,0,1,0,0
175,0.06857142857142857,5.394328696726879,2,1,0,1,0,0
173,0.10404624277456648,5.512622777842487,2,2,0,1,0,0
50,0.04,4.22146788019945,2,0,0,1,0,0
175,0.06857142857142857,5.653270826634596,2,2,0,1,0,0
64,0.265625,4.603373781480405,2,4,0,1,0,0
175,0.09142857142857143,5.5822296637458555,2,2,0,1,0,0
43,0.0,4.1932519638031716,2,1,0,1,0,0
43,0.023255813953488372,4.423487650544801,2,1,0,1,0,0
36,0.0,3.777175960125157,2,0,0,1,0,0
46,0.0,4.04445108611554,2,0,0,1,0,0
39,0.20512820512820512,4.406821128952238,2,2,0,1,0,0
38,0.05263157894736842,4.208196592277087,2,1,0,1,0,0
40,0.0,4.265311532225103,2,0,0,1,0,0
51,0.0196078431372549,4.392342743635333,3,0,0,1,0,0
38,0.0,4.115834092163221,2,0,0,1,0,0
175,0.13142857142857142,5.633865544904372,2,3,0,1,0,0
175,0.10285714285714286,5.543339184677249,2,5,0,1,0,0
67,0.31343283582089554,4.516977997296268,3,1,0,1,0,0
63,0.31746031746031744,4.604208598674236,3,1,0,1,0,0
66,0.3939393939393939,4.861983513035609,3,1,0,1,0,0
60,0.36666666666666664,4.70623892865339,3,1,0,1,0,0
61,0.32786885245901637,4.425975863106806,3,1,0,1,0,0
62,0.3709677419354839,4.475990818584543,3,1,0,1,0,0
66,0.36363636363636365,4.589256240308337,3,1,0,0,0,0
65,0.35384615384615387,4.732391329459773,3,1,0,0,0,0
60,0.4,4.743983303761563,3,1,0,0,0,0
61,0.3442622950819672,4.729356804527733,3,1,0,1,0,0
29,0.10344827586206896,4.1422952191909,1,2,0,1,0,0
69,0.11594202898550725,5.095853399083572,2,1,0,1,0,0
83,0.18072289156626506,4.814520835290638,3,0,0,1,0,0
34,0.11764705882352941,4.395998870534842,2,0,0,1,0,0
175,0.11428571428571428,5.61292000384248,2,1,0,1,0,0
190,0.08421052631578947,5.616783728119493,3,2,0,1,0,0
173,0.09826589595375723,5.655190925045398,2,1,0,1,0,0
173,0.09826589595375723,5.620548786757114,2,1,0,1,0,0
181,0.11049723756906077,5.611674807589465,3,2,0,1,0,0
175,0.12,5.559040969516464,2,2,0,1,0,0
175,0.10857142857142857,5.559815347442362,2,4,0,1,0,0
35,0.0,4.128724445269142,2,0,0,1,0,0
64,0.015625,4.207108306496813,5,0,0,1,0,1
79,0.08860759493670886,4.739101754829801,2,1,0,1,0,0
303,0.0924092409240924,5.701278721355439,3,3,0,1,0,0
55,0.0,4.0976622783587,3,2,0,1,0,0
51,0.0196078431372549,4.672042008468477,3,0,0,1,0,0
32,0.21875,4.476409765557392,1,0,0,1,0,0
27,0.1111111111111111,4.032303242743954,2,1,0,1,0,0
35,0.08571428571428572,4.335727659493043,2,1,0,1,0,0
24,0.16666666666666666,4.0220552088742005,2,1,0,1,0,0
32,0.125,4.327819531114782,2,1,0,1,0,0
30,0.1,3.9647351787255047,2,1,0,1,0,0
38,0.07894736842105263,4.175430473912968,2,1,0,1,0,0
32,0.15625,4.027518266288633,2,0,0,1,0,0
40,0.125,4.256198332810095,2,0,0,1,0,0
175,0.08571428571428572,5.62214269908293,2,1,0,1,0,0
36,0.08333333333333333,4.173416585305447,2,1,0,1,0,0
42,0.023809523809523808,4.272804327334619,2,1,0,1,0,0
26,0.11538461538461539,4.1329440449809605,2,0,0,1,0,0
41,0.0,4.09232510264425,2,1,0,1,0,0
175,0.07428571428571429,5.578434667249113,2,2,0,1,0,0
64,0.375,4.62852441389348,2,4,0,1,0,0
175,0.12571428571428572,5.613753578491307,2,2,0,1,0,0
175,0.12,5.585442416415823,2,1,0,1,0,0
66,0.12121212121212122,4.956902641921828,2,6,0,1,0,0
175,0.09142857142857143,5.549348183938168,2,3,0,1,0,0
45,0.0,4.1413886533704085,2,1,0,1,0,0
42,0.0,4.111973672521203,1,1,0,1,0,0
53,0.0,4.128033897592043,2,1,0,0,0,0
44,0.022727272727272728,4.2827398570278135,2,1,0,1,0,0
45,0.022222222222222223,4.197082818407666,2,1,0,1,0,0
46,0.021739130434782608,4.308903195602072,2,1,0,1,0,0
44,0.022727272727272728,4.235015641798044,2,1,0,1,0,0
44,0.0,4.143155551344262,2,1,0,1,0,0
188,0.09574468085106383,5.589576332167988,3,1,0,1,0,0
175,0.11428571428571428,5.581460324918567,2,2,0,1,0,0
64,0.34375,4.615572516654256,3,1,0,1,0,0
60,0.3,4.617155962520949,3,1,0,1,0,0
100,0.42,4.781335195516001,3,1,0,1,0,0
175,0.16,5.657955507025648,2,3,0,1,0,0
175,0.12,5.544958721249549,2,3,0,1,0,0
178,0.10112359550561797,5.435326352393424,3,2,0,1,0,0
175,0.08,5.524979627210643,2,3,0,1,0,0
182,0.12087912087912088,5.605261155533398,3,2,0,1,0,0
175,0.11428571428571428,5.587409184146994,2,2,0,1,0,0
35,0.08571428571428572,4.378864088188098,2,0,0,1,0,0
131,0.06870229007633588,5.097839591408471,2,1,0,1,0,0
38,0.02631578947368421,4.188331131693839,2,0,0,1,0,0
121,0.06611570247933884,4.900331995060439,2,0,0,1,0,0
124,0.056451612903225805,4.827163606255909,2,0,0,1,0,0
38,0.02631578947368421,4.247927513443585,2,0,0,1,0,0
121,0.09090909090909091,4.9635674037745146,2,0,0,1,0,0
49,0.08163265306122448,4.627678660919284,2,0,0,1,0,0
52,0.019230769230769232,4.21929452566698,4,0,0,0,0,0
37,0.05405405405405406,4.229327351940018,2,1,0,1,0,0
38,0.07894736842105263,4.260828171224455,2,1,0,1,0,0
50,0.06,4.208884070537635,2,1,0,1,0,0
175,0.12,5.597788878832465,2,3,0,1,0,0
26,0.15384615384615385,3.8441065448145384,2,0,0,1,0,0
52,0.0,4.0697861119974155,2,1,0,0,0,0
38,0.0,4.113206053476119,2,0,0,1,0,0
40,0.025,4.09394270791827,2,1,0,1,0,0
34,0.08823529411764706,4.337175341123077,2,0,0,1,0,0
41,0.0,4.07391321234758,2,0,0,1,0,0
178,0.10112359550561797,5.500744382163663,3,3,0,1,0,0
216,0.11574074074074074,5.501246525451294,2,3,0,1,0,0
173,0.10404624277456648,5.504590272535664,2,3,0,1,0,0
37,0.0,3.9155532850633494,2,2,0,1,0,0
37,0.05405405405405406,4.303783770917413,1,1,0,1,0,0
65,0.015384615384615385,4.780779745270953,2,5,0,1,0,0
51,0.0196078431372549,4.539593233916253,3,0,0,1,0,0
51,0.0392156862745098,4.696455979014291,3,0,0,1,0,0
51,0.058823529411764705,4.524791518187556,3,0,0,1,0,0
36,0.05555555555555555,4.336591668108981,2,0,0,1,0,0
40,0.0,3.943942707918269,1,0,0,1,0,0
52,0.07692307692307693,4.579965439170124,4,0,0,1,0,0
175,0.06857142857142857,5.630892844000918,2,3,0,1,0,0
51,0.0392156862745098,4.546426872065209,3,0,0,1,0,0
190,0.09473684210526316,5.507378057365049,3,3,0,1,0,0
69,0.08695652173913043,5.084913000501494,2,5,0,1,0,0
69,0.10144927536231885,5.032599370437191,2,5,0,1,0,0
48,0.020833333333333332,4.1373803454010725,2,2,0,1,0,0
27,0.1111111111111111,4.004344446367528,2,0,0,1,0,0
23,0.0,3.7950885863977315,1,0,0,1,0,0
175,0.12,5.436607129715204,2,1,0,1,0,0
51,0.0196078431372549,4.603222890736577,3,0,0,1,0,0
175,0.11428571428571428,5.65036236155268,2,1,0,1,0,0
175,0.10285714285714286,5.566691167544477,2,3,0,1,0,0
31,0.0,3.9134007456613786,2,0,0,1,0,0
175,0.09714285714285714,5.572130450285761,2,3,0,1,0,0
36,0.0,4.1070177095953575,2,3,0,1,0,0
29,0.0,3.926272374139508,2,0,0,1,0,0
37,0.0,4.080414513985238,2,0,0,1,0,0
28,0.0,3.7264741182543757,2,0,0,1,0,0
36,0.0,3.9648117240741416,2,0,0,1,0,0
26,0.0,3.8150724101159437,2,0,0,1,0,0
34,0.0,3.9986525468781675,2,0,0,1,0,0
29,0.0,3.758867099233531,2,2,0,1,0,0
37,0.0,3.9696073391174034,2,2,0,1,0,0
27,0.25925925925925924,4.106377316818027,2,0,0,1,0,0
35,0.2,4.457575159678482,2,0,0,1,0,0
61,0.36065573770491804,4.6233831414669115,3,1,0,1,0,0
29,0.0,4.073329701949522,2,1,0,1,0,0
175,0.08,5.483858522281675,2,3,0,1,0,0
78,0.0641025641025641,5.030603462696516,2,0,0,1,0,0
39,0.0,4.121707911548039,2,3,0,0,0,0
41,0.0,4.122693700152457,2,3,0,1,0,0
34,0.029411764705882353,4.035273502696889,2,0,0,1,0,0
41,0.0,3.839531737361316,2,0,0,1,0,0
33,0.0,3.945464952495108,1,0,0,1,0,0
740,0.28783783783783784,5.1556324698169425,7,16,0,1,0,0
740,0.28783783783783784,5.165204284675857,7,16,0,1,0,0
720,0.24722222222222223,5.137114753555328,8,16,0,1,0,0
741,0.28879892037786775,5.1302337314812005,8,16,0,1,0,0
723,0.24343015214384509,5.1632340095960325,8,16,0,1,0,0
185,0.0918918918918919,4.763126567258783,12,1,0,1,0,1
726,0.256198347107438,5.161597359612861,8,16,0,1,0,0
30,0.13333333333333333,3.9362434129830604,2,0,0,1,0,0
747,0.29451137884872824,5.152971296032309,8,16,0,1,0,0
744,0.2903225806451613,5.158228860648688,8,16,0,1,0,0
175,0.12571428571428572,5.6174570753823145,2,2,0,1,0,0
740,0.28783783783783784,5.161118730616542,7,16,0,1,0,0
36,0.16666666666666666,4.06507951503072,2,1,0,1,0,0
44,0.13636363636363635,4.2372853115732685,2,1,0,1,0,0
30,0.0,3.6695767463163937,2,0,0,1,0,0
38,0.0,3.9182084341546166,2,0,0,1,0,0
27,0.0,3.856196298219379,2,0,0,1,0,0
35,0.0,4.171860873964198,2,0,0,1,0,0
24,0.20833333333333334,3.9387218755408675,2,0,0,1,0,0
32,0.15625,4.327819531114782,2,0,0,1,0,0
26,0.11538461538461539,4.07487577558377,2,0,0,1,0,0
66,0.30303030303030304,4.654263725997023,3,1,0,1,0,0
64,0.421875,4.68885307815258,3,1,0,1,0,0
94,0.2872340425531915,4.629400321554718,3,1,0,1,0,0
66,0.24242424242424243,4.699422059199237,3,1,0,1,0,0
62,0.3387096774193548,4.578644495626484,3,1,0,1,0,0
51,0.09803921568627451,4.43674789082142,2,3,0,1,0,0
175,0.13714285714285715,5.50674702471206,2,5,0,1,0,0
175,0.10857142857142857,5.524399897495824,2,1,0,1,0,0
44,0.11363636363636363,4.600921675209632,2,2,0,1,0,0
175,0.08571428571428572,5.528019078047591,2,3,0,1,0,0
175,0.11428571428571428,5.548131987770219,2,3,0,1,0,0
190,0.1,5.572219847017552,3,3,0,1,0,0
42,0.0,4.234479554133742,2,0,0,1,0,0
44,0.11363636363636363,4.215589437882741,2,1,0,1,0,0
48,0.020833333333333332,4.077034575562745,2,2,0,1,0,0
38,0.05263157894736842,4.135699552746471,2,1,0,1,0,0
37,0.0,4.134468568039293,2,2,0,1,0,1
76,0.0,4.338590719222475,3,1,0,1,0,0
39,0.1282051282051282,4.282340283509329,2,0,0,1,0,0
175,0.12,5.6131434325128104,2,2,0,1,0,0
60,0.31666666666666665,4.583822629187616,3,1,0,1,0,0
66,0.36363636363636365,4.683932756603593,3,1,0,1,0,0
67,0.31343283582089554,4.750582242884375,3,1,0,1,0,0
61,0.39344262295081966,4.692231189667235,3,1,0,0,0,0
182,0.13736263736263737,5.630354893923441,3,2,0,1,0,0
175,0.09714285714285714,5.626802629801744,2,2,0,1,0,0
175,0.09714285714285714,5.6791931133104905,2,3,0,1,0,0
27,0.037037037037037035,4.032303242743952,2,0,0,1,0,0
190,0.12105263157894737,5.553471723386079,3,3,0,1,0,0
25,0.0,3.9434651896016466,1,0,0,1,0,0
175,0.10285714285714286,5.557768664103033,2,2,0,1,0,0
44,0.0,4.263313653112511,4,1,0,1,0,0
200,0.13,5.497488344462538,3,2,0,1,0,0
41,0.024390243902439025,4.210733711724087,2,0,0,1,0,0
175,0.10285714285714286,5.5602227186337245,2,1,0,1,0,0
41,0.0,4.104281809855788,2,0,0,1,0,0
27,0.07407407407407407,3.80027870546653,2,0,0,1,0,0
190,0.08421052631578947,5.505970654895843,3,2,0,1,0,0
26,0.0,3.628351141951585,1,0,0,1,0,1
27,0.037037037037037035,3.736006946447657,2,0,0,1,0,0
190,0.1,5.6208711515151055,3,1,0,1,0,0
175,0.08571428571428572,5.674085381941455,2,1,0,1,0,0
70,0.3,4.723516902746282,3,2,0,1,0,0
64,0.34375,4.665873781480404,3,1,0,1,0,0
61,0.4098360655737705,4.507885083145325,3,1,0,1,0,0
51,0.0196078431372549,4.632826322193967,3,0,0,1,0,0
65,0.38461538461538464,4.647228151716853,3,2,0,1,0,0
66,0.25757575757575757,4.678652218033944,3,1,0,1,0,0
72,0.2916666666666667,4.717100571801649,3,2,0,1,0,0
66,0.36363636363636365,4.700935172382719,3,2,0,1,0,0
65,0.3384615384615385,4.777203244266186,3,1,0,1,0,0
29,0.0,3.8833374604210067,2,0,0,1,0,0
37,0.0,4.121219243831913,2,0,0,1,0,0
28,0.25,4.137537511266052,2,0,0,1,0,0
36,0.19444444444444445,4.4267336819377725,2,0,0,1,0,0
66,0.3333333333333333,4.7089552483369745,3,1,0,1,0,0
105,0.2571428571428571,5.3048413565291535,3,2,0,1,0,0
63,0.3492063492063492,4.667290637579588,3,1,0,1,0,0
71,0.2676056338028169,4.743430620462933,3,1,0,1,0,0
67,0.44776119402985076,4.7652158248447645,3,2,0,1,0,0
66,0.3939393939393939,4.733343740373895,3,1,0,1,0,0
90,0.2111111111111111,4.681565564645364,3,1,0,1,0,0
61,0.3442622950819672,4.589910289336314,3,1,0,1,0,0
74,0.33783783783783783,4.767952899911962,3,2,0,0,0,0
44,0.09090909090909091,4.2693287100782005,2,2,0,1,0,0
51,0.0196078431372549,4.404365842695866,3,0,0,1,0,0
175,0.09142857142857143,5.620390290136473,2,3,0,1,0,0
175,0.12,5.607704149771528,2,1,0,1,0,0
32,0.0,4.093139062229565,3,0,0,1,0,0
29,0.0,3.8833374604210067,2,0,0,1,0,0
34,0.0,3.9986525468781666,2,1,0,1,0,0
175,0.09714285714285714,5.6381397016245804,2,4,0,1,0,0
190,0.07368421052631578,5.583470377776059,3,3,0,1,0,0
35,0.02857142857142857,4.47914337402601,1,0,0,1,0,0
29,0.034482758620689655,4.086790375244803,1,0,0,1,0,0
175,0.11428571428571428,5.571411238295782,2,2,0,1,0,0
173,0.12138728323699421,5.522904345449136,2,1,0,1,0,0
175,0.12571428571428572,5.615066928058826,2,2,0,1,0,0
175,0.09714285714285714,5.455678017346887,2,3,0,1,0,0
175,0.08,5.573016038391024,2,4,0,1,0,0
51,0.0392156862745098,4.482797215244886,3,0,0,1,0,0
175,0.09714285714285714,5.56654355869326,2,1,0,1,0,0
167,0.08982035928143713,5.650093159087592,2,3,0,1,0,0
40,0.075,4.358694969562844,2,0,0,1,0,0
178,0.09550561797752809,5.465996724003453,3,2,0,1,0,0
175,0.11428571428571428,5.560948785275861,2,3,0,1,0,0
175,0.10285714285714286,5.472616717239282,2,1,0,1,0,0
174,0.08045977011494253,5.528072051502486,2,2,0,1,0,0
175,0.09142857142857143,5.694564290087022,2,2,0,1,0,0
175,0.08571428571428572,5.547297469811829,2,2,0,1,0,0
175,0.07428571428571429,5.6201659181565775,2,2,0,1,0,0
736,0.2595108695652174,5.140628866988518,8,16,0,1,0,0
64,0.328125,4.706343945008263,3,1,0,1,0,0
739,0.2625169147496617,5.140305295883509,8,16,0,1,0,0
488,0.23155737704918034,5.333926179895169,16,0,0,1,0,0
727,0.2517193947730399,5.123517216571446,8,16,0,1,0,0
723,0.2544951590594744,5.139975888383862,8,16,0,1,0,0
975,0.2194871794871795,5.577009679256746,7,14,0,1,0,1
731,0.2612859097127223,5.144823569586031,8,16,0,1,0,0
840,0.2988095238095238,5.261191947130506,7,17,0,1,0,0
522,0.22030651340996169,5.444486291649862,16,1,0,1,0,0
41,0.024390243902439025,4.277926089825635,2,1,0,1,0,0
27,0.0,3.930270372293453,2,0,0,1,0,0
35,0.0,4.071581588126285,2,0,0,1,0,0
